% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1166833, Fri Oct 25 12:12:48 2019, <python>{}</python>
1 6 6.634721725393352 1.0000250003125026 20.67950512127499 2.0679505121274989e+01 21.32084679070685 22.263000467508895   
2 12 7.876963122042271 1.3688374568510748 20.254618391837116 2.0254618391837116e+01 22.289106918107112 22.33543169335915   
3 18 11.26864867959727 1.5827574278480454 20.254618391837116 2.0327761248049615e+01 21.44245533811267 22.26318337841213   
4 24 15.985254341601761 2.584550759547515 14.25581105651788 1.4255811056517880e+01 20.87653116460854 21.11034562451086   
5 30 15.846643301466054 3.9997369192784062 14.25581105651788 1.5024313550927268e+01 21.750568719130676 21.967688095494434   
6 36 13.031577842069918 3.9381207320487577 14.25581105651788 1.9863203412711929e+01 21.489755872417824 21.628906428760086   
7 42 11.221403017523452 4.066461962469489 14.25581105651788 1.8773155005668233e+01 21.359729635963674 22.275402478585647   
8 48 11.62610179773829 3.839251416349807 14.25581105651788 1.7901239905999130e+01 20.25904464533447 21.026995998911566   
9 54 11.485626148657213 3.2123504534924576 14.25581105651788 1.4990648676006217e+01 21.263577267151685 22.09588308231786   
10 60 11.710259204648606 2.4999162639924117 9.811982786142282 9.8119827861422824e+00 20.85059008904971 21.648523181437238   
11 66 10.75225945282186 1.8143259662113247 7.8887804807348685 7.8887804807348685e+00 19.83137596680865 20.976568133517016   
12 72 8.478720081713545 1.7714025761348529 7.8887804807348685 1.2289581774384885e+01 18.84231553502249 19.659244449203513   
13 78 6.525815423113834 1.5600300944255203 7.8887804807348685 9.0847169891468660e+00 14.473961052183991 15.922862802414839   
14 84 5.141249429405478 1.2235631266112756 4.30245777732808 4.3024577773280797e+00 14.881654792143905 16.08540825422848   
15 90 4.844825363596709 1.2294636800574894 4.30245777732808 6.0964171655946089e+00 12.105255298072395 12.731523158587214   
16 96 4.480252684317195 1.2170262767970503 4.30245777732808 6.6474572459940227e+00 9.157259524728763 12.827982256683038   
